"speaker","speaker_gender","chapter","file","audio_length_stutter","audio_length_speech","audio_length_difference","transcription_length","transcription_similarity","stutter_count","interjection_count","repetition_sound_count","repetition_word_count","repetition_phrase_count","prolongation_count","file_path_stutter","file_path_speech"
4788,"M",91208,"4788-91208-0025",16.652380952380952,14.470022675736962,2.18235827664399,36,0.96875,3,0,2,1,0,0,"LibriStutter/LibriStutter Audio/4788/91208/4788-91208-0025.flac","LibriSpeech/4788/91208/4788-91208-0025.flac"
5678,"M",43303,"5678-43303-0027",19.68875283446712,15.065034013605445,4.6237188208616775,51,0.9736842105263158,3,0,1,1,1,0,"LibriStutter/LibriStutter Audio/5678/43303/5678-43303-0027.flac","LibriSpeech/5678/43303/5678-43303-0027.flac"
2893,"M",139322,"2893-139322-0028",17.7443537414966,15.710022675736962,2.0343310657596376,47,0.8888888888888888,3,0,0,2,0,1,"LibriStutter/LibriStutter Audio/2893/139322/2893-139322-0028.flac","LibriSpeech/2893/139322/2893-139322-0028.flac"
2518,"M",154826,"2518-154826-0008",17.157460317460316,13.905034013605444,3.252426303854873,45,0.9210526315789472,3,0,0,3,0,0,"LibriStutter/LibriStutter Audio/2518/154826/2518-154826-0008.flac","LibriSpeech/2518/154826/2518-154826-0008.flac"
7067,"M",76048,"7067-76048-0022",19.39451247165533,15.0,4.394512471655329,46,0.9,3,0,0,1,2,0,"LibriStutter/LibriStutter Audio/7067/76048/7067-76048-0022.flac","LibriSpeech/7067/76048/7067-76048-0022.flac"
2007,"F",149877,"2007-149877-0029",16.594648526077098,13.33501133786848,3.2596371882086164,38,0.9,3,0,0,1,0,2,"LibriStutter/LibriStutter Audio/2007/149877/2007-149877-0029.flac","LibriSpeech/2007/149877/2007-149877-0029.flac"
5393,"F",19218,"5393-19218-0000",17.658503401360544,13.24,4.418503401360544,37,0.75,3,0,0,1,2,0,"LibriStutter/LibriStutter Audio/5393/19218/5393-19218-0000.flac","LibriSpeech/5393/19218/5393-19218-0000.flac"
1963,"F",142776,"1963-142776-0011",21.62984126984127,14.86,6.769841269841269,30,0.896551724137931,3,0,0,0,3,0,"LibriStutter/LibriStutter Audio/1963/142776/1963-142776-0011.flac","LibriSpeech/1963/142776/1963-142776-0011.flac"
289,"F",121665,"289-121665-0046",6.155011337868481,6.155011337868481,0.0,15,0.9333333333333332,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/289/121665/289-121665-0046.flac","LibriSpeech/289/121665/289-121665-0046.flac"
7067,"M",76047,"7067-76047-0026",13.3762358276644,11.69501133786848,1.681224489795918,28,0.925925925925926,2,0,0,1,0,1,"LibriStutter/LibriStutter Audio/7067/76047/7067-76047-0026.flac","LibriSpeech/7067/76047/7067-76047-0026.flac"
2289,"M",152257,"2289-152257-0025",19.71092970521542,15.72,3.99092970521542,41,0.9,3,0,0,1,2,0,"LibriStutter/LibriStutter Audio/2289/152257/2289-152257-0025.flac","LibriSpeech/2289/152257/2289-152257-0025.flac"
1926,"F",147979,"1926-147979-0035",16.882857142857144,14.67002267573696,2.2128344671201834,49,0.8974358974358975,3,0,1,1,0,1,"LibriStutter/LibriStutter Audio/1926/147979/1926-147979-0035.flac","LibriSpeech/1926/147979/1926-147979-0035.flac"
1334,"M",135589,"1334-135589-0090",16.246938775510205,14.93501133786848,1.3119274376417245,41,0.9714285714285714,2,0,1,0,1,0,"LibriStutter/LibriStutter Audio/1334/135589/1334-135589-0090.flac","LibriSpeech/1334/135589/1334-135589-0090.flac"
5678,"M",43302,"5678-43302-0040",14.37501133786848,14.37501133786848,0.0,42,0.8571428571428571,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/5678/43302/5678-43302-0040.flac","LibriSpeech/5678/43302/5678-43302-0040.flac"
1502,"F",122615,"1502-122615-0038",11.20938775510204,10.12,1.0893877551020417,28,0.9230769230769232,2,0,2,0,0,0,"LibriStutter/LibriStutter Audio/1502/122615/1502-122615-0038.flac","LibriSpeech/1502/122615/1502-122615-0038.flac"
103,"F",1240,"103-1240-0023",15.489931972789115,12.15002267573696,3.339909297052154,41,0.8571428571428571,2,0,0,0,1,1,"LibriStutter/LibriStutter Audio/103/1240/103-1240-0023.flac","LibriSpeech/103/1240/103-1240-0023.flac"
4137,"F",11702,"4137-11702-0033",20.392154195011337,14.99002267573696,5.402131519274375,47,0.9487179487179488,3,0,1,1,1,0,"LibriStutter/LibriStutter Audio/4137/11702/4137-11702-0033.flac","LibriSpeech/4137/11702/4137-11702-0033.flac"
311,"M",124404,"311-124404-0117",19.215963718820863,13.310022675736962,5.905941043083901,43,1.0,3,0,1,0,2,0,"LibriStutter/LibriStutter Audio/311/124404/311-124404-0117.flac","LibriSpeech/311/124404/311-124404-0117.flac"
2989,"F",138035,"2989-138035-0067",8.199274376417234,6.72,1.4792743764172345,24,0.9545454545454546,1,0,0,0,1,0,"LibriStutter/LibriStutter Audio/2989/138035/2989-138035-0067.flac","LibriSpeech/2989/138035/2989-138035-0067.flac"
2092,"F",145706,"2092-145706-0056",17.179138321995463,15.365034013605442,1.8141043083900208,43,0.972972972972973,1,0,0,1,0,0,"LibriStutter/LibriStutter Audio/2092/145706/2092-145706-0056.flac","LibriSpeech/2092/145706/2092-145706-0056.flac"
4018,"M",107312,"4018-107312-0026",11.52,11.52,0.0,31,0.7586206896551724,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/4018/107312/4018-107312-0026.flac","LibriSpeech/4018/107312/4018-107312-0026.flac"
5456,"M",62043,"5456-62043-0032",15.86,15.86,0.0,52,0.8292682926829268,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/5456/62043/5456-62043-0032.flac","LibriSpeech/5456/62043/5456-62043-0032.flac"
412,"M",126975,"412-126975-0052",15.950022675736962,15.950022675736962,0.0,39,0.9629629629629628,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/412/126975/412-126975-0052.flac","LibriSpeech/412/126975/412-126975-0052.flac"
103,"F",1240,"103-1240-0048",17.44843537414966,14.77002267573696,2.6784126984127,45,0.825,3,0,0,2,0,1,"LibriStutter/LibriStutter Audio/103/1240/103-1240-0048.flac","LibriSpeech/103/1240/103-1240-0048.flac"
4788,"M",294466,"4788-294466-0013",16.632108843537416,13.76,2.8721088435374167,41,0.9722222222222222,3,0,1,0,1,1,"LibriStutter/LibriStutter Audio/4788/294466/4788-294466-0013.flac","LibriSpeech/4788/294466/4788-294466-0013.flac"
4018,"M",107312,"4018-107312-0004",13.28,13.28,0.0,33,0.8571428571428571,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/4018/107312/4018-107312-0004.flac","LibriSpeech/4018/107312/4018-107312-0004.flac"
5390,"M",30102,"5390-30102-0011",18.775192743764173,15.26,3.515192743764173,41,0.9705882352941176,3,0,1,0,1,1,"LibriStutter/LibriStutter Audio/5390/30102/5390-30102-0011.flac","LibriSpeech/5390/30102/5390-30102-0011.flac"
4788,"M",91208,"4788-91208-0023",14.050022675736962,14.050022675736962,0.0,32,0.8518518518518519,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/4788/91208/4788-91208-0023.flac","LibriSpeech/4788/91208/4788-91208-0023.flac"
625,"M",132118,"625-132118-0029",13.495011337868482,13.41501133786848,0.08,33,0.8888888888888888,1,0,0,0,0,1,"LibriStutter/LibriStutter Audio/625/132118/625-132118-0029.flac","LibriSpeech/625/132118/625-132118-0029.flac"
4788,"M",94904,"4788-94904-0005",15.729297052154196,14.325034013605444,1.404263038548752,43,0.9714285714285714,3,0,1,1,0,1,"LibriStutter/LibriStutter Audio/4788/94904/4788-94904-0005.flac","LibriSpeech/4788/94904/4788-94904-0005.flac"
4137,"F",11701,"4137-11701-0046",17.4340589569161,13.99002267573696,3.444036281179139,40,0.9696969696969696,3,0,2,1,0,0,"LibriStutter/LibriStutter Audio/4137/11701/4137-11701-0046.flac","LibriSpeech/4137/11701/4137-11701-0046.flac"
2007,"F",132570,"2007-132570-0007",5.75501133786848,5.435011337868481,0.3199999999999994,12,0.8181818181818182,1,0,0,0,0,1,"LibriStutter/LibriStutter Audio/2007/132570/2007-132570-0007.flac","LibriSpeech/2007/132570/2007-132570-0007.flac"
7067,"M",76048,"7067-76048-0020",15.173106575963718,14.445034013605442,0.7280725623582764,46,0.9411764705882352,3,0,1,0,0,2,"LibriStutter/LibriStutter Audio/7067/76048/7067-76048-0020.flac","LibriSpeech/7067/76048/7067-76048-0020.flac"
2989,"F",138028,"2989-138028-0026",16.473333333333333,15.865034013605442,0.608299319727891,46,0.8378378378378378,1,0,0,1,0,0,"LibriStutter/LibriStutter Audio/2989/138028/2989-138028-0026.flac","LibriSpeech/2989/138028/2989-138028-0026.flac"
6437,"M",66173,"6437-66173-0061",17.194195011337868,12.93501133786848,4.259183673469387,35,0.9375,2,0,0,0,1,1,"LibriStutter/LibriStutter Audio/6437/66173/6437-66173-0061.flac","LibriSpeech/6437/66173/6437-66173-0061.flac"
1743,"M",142914,"1743-142914-0024",18.37142857142857,16.325034013605443,2.0463945578231275,49,0.9736842105263158,2,0,0,1,0,1,"LibriStutter/LibriStutter Audio/1743/142914/1743-142914-0024.flac","LibriSpeech/1743/142914/1743-142914-0024.flac"
7113,"F",86041,"7113-86041-0059",13.854285714285714,13.365034013605442,0.4892517006802723,37,0.9333333333333332,1,0,0,1,0,0,"LibriStutter/LibriStutter Audio/7113/86041/7113-86041-0059.flac","LibriSpeech/7113/86041/7113-86041-0059.flac"
2518,"M",154826,"2518-154826-0049",10.64,10.64,0.0,35,0.8333333333333334,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/2518/154826/2518-154826-0049.flac","LibriSpeech/2518/154826/2518-154826-0049.flac"
7517,"F",100437,"7517-100437-0033",18.17065759637188,15.084943310657597,3.0857142857142854,31,0.9642857142857144,3,0,1,0,1,1,"LibriStutter/LibriStutter Audio/7517/100437/7517-100437-0033.flac","LibriSpeech/7517/100437/7517-100437-0033.flac"
4018,"M",107312,"4018-107312-0006",17.12145124716553,14.665034013605442,2.4564172335600887,36,0.9655172413793104,3,0,2,0,0,1,"LibriStutter/LibriStutter Audio/4018/107312/4018-107312-0006.flac","LibriSpeech/4018/107312/4018-107312-0006.flac"
5390,"M",30102,"5390-30102-0007",17.740362811791382,14.15501133786848,3.585351473922902,35,1.0,3,0,2,0,1,0,"LibriStutter/LibriStutter Audio/5390/30102/5390-30102-0007.flac","LibriSpeech/5390/30102/5390-30102-0007.flac"
198,"F",126831,"198-126831-0014",13.265079365079366,11.38503401360544,1.8800453514739248,40,0.75,2,0,0,0,1,1,"LibriStutter/LibriStutter Audio/198/126831/198-126831-0014.flac","LibriSpeech/198/126831/198-126831-0014.flac"
198,"F",129977,"198-129977-0003",15.08,15.08,0.0,50,0.8717948717948718,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/198/129977/198-129977-0003.flac","LibriSpeech/198/129977/198-129977-0003.flac"
311,"M",124404,"311-124404-0110",16.105215419501135,15.18,0.9252154195011356,44,0.9117647058823528,1,0,1,0,0,0,"LibriStutter/LibriStutter Audio/311/124404/311-124404-0110.flac","LibriSpeech/311/124404/311-124404-0110.flac"
2007,"F",132570,"2007-132570-0020",25.306938775510204,13.985034013605445,11.32190476190476,29,0.8571428571428571,3,0,0,0,2,1,"LibriStutter/LibriStutter Audio/2007/132570/2007-132570-0020.flac","LibriSpeech/2007/132570/2007-132570-0020.flac"
289,"F",121665,"289-121665-0003",15.95501133786848,15.23501133786848,0.7200000000000006,43,0.7777777777777778,3,0,0,0,0,3,"LibriStutter/LibriStutter Audio/289/121665/289-121665-0003.flac","LibriSpeech/289/121665/289-121665-0003.flac"
4830,"M",25898,"4830-25898-0010",13.790022675736962,13.550022675736962,0.2400000000000002,35,0.8620689655172413,1,0,0,0,0,1,"LibriStutter/LibriStutter Audio/4830/25898/4830-25898-0010.flac","LibriSpeech/4830/25898/4830-25898-0010.flac"
6925,"M",80680,"6925-80680-0066",13.367709750566894,12.285034013605442,1.082675736961452,45,0.9444444444444444,2,0,0,1,0,1,"LibriStutter/LibriStutter Audio/6925/80680/6925-80680-0066.flac","LibriSpeech/6925/80680/6925-80680-0066.flac"
6925,"M",80680,"6925-80680-0047",15.935102040816329,13.290022675736962,2.645079365079365,48,0.8,3,0,0,0,2,1,"LibriStutter/LibriStutter Audio/6925/80680/6925-80680-0047.flac","LibriSpeech/6925/80680/6925-80680-0047.flac"
3699,"M",47246,"3699-47246-0011",16.27501133786848,16.11501133786848,0.1600000000000001,43,0.8823529411764706,1,0,0,0,0,1,"LibriStutter/LibriStutter Audio/3699/47246/3699-47246-0011.flac","LibriSpeech/3699/47246/3699-47246-0011.flac"
412,"M",126975,"412-126975-0065",25.93750566893424,15.710022675736962,10.227482993197276,31,0.9655172413793104,3,0,1,0,2,0,"LibriStutter/LibriStutter Audio/412/126975/412-126975-0065.flac","LibriSpeech/412/126975/412-126975-0065.flac"
7067,"M",76048,"7067-76048-0056",14.96,14.96,0.0,45,0.8947368421052632,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/7067/76048/7067-76048-0056.flac","LibriSpeech/7067/76048/7067-76048-0056.flac"
1963,"F",142776,"1963-142776-0030",15.125034013605442,15.125034013605442,0.0,46,0.8125,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/1963/142776/1963-142776-0030.flac","LibriSpeech/1963/142776/1963-142776-0030.flac"
1502,"F",122615,"1502-122615-0013",18.10925170068027,14.685034013605442,3.424217687074829,38,0.8787878787878788,3,0,0,3,0,0,"LibriStutter/LibriStutter Audio/1502/122615/1502-122615-0013.flac","LibriSpeech/1502/122615/1502-122615-0013.flac"
2836,"F",5355,"2836-5355-0045",17.224172335600908,14.59501133786848,2.629160997732427,43,0.9428571428571428,3,0,0,0,1,2,"LibriStutter/LibriStutter Audio/2836/5355/2836-5355-0045.flac","LibriSpeech/2836/5355/2836-5355-0045.flac"
3699,"M",47246,"3699-47246-0020",15.994013605442175,14.75002267573696,1.243990929705216,41,0.9722222222222222,3,0,2,0,0,1,"LibriStutter/LibriStutter Audio/3699/47246/3699-47246-0020.flac","LibriSpeech/3699/47246/3699-47246-0020.flac"
2092,"F",145709,"2092-145709-0011",16.310521541950113,14.96503401360544,1.3454875283446714,34,0.9629629629629628,1,0,0,1,0,0,"LibriStutter/LibriStutter Audio/2092/145709/2092-145709-0011.flac","LibriSpeech/2092/145709/2092-145709-0011.flac"
2893,"M",139322,"2893-139322-0000",16.22095238095238,13.78,2.44095238095238,32,0.8,3,0,1,2,0,0,"LibriStutter/LibriStutter Audio/2893/139322/2893-139322-0000.flac","LibriSpeech/2893/139322/2893-139322-0000.flac"
2836,"F",5355,"2836-5355-0031",16.69260770975057,15.73002267573696,0.9625850340136068,47,1.0,1,0,0,1,0,0,"LibriStutter/LibriStutter Audio/2836/5355/2836-5355-0031.flac","LibriSpeech/2836/5355/2836-5355-0031.flac"
4830,"M",25904,"4830-25904-0015",13.415056689342403,13.09501133786848,0.3200453514739223,32,0.8846153846153846,1,0,1,0,0,0,"LibriStutter/LibriStutter Audio/4830/25904/4830-25904-0015.flac","LibriSpeech/4830/25904/4830-25904-0015.flac"
103,"F",1241,"103-1241-0005",14.025034013605442,14.025034013605442,0.0,54,0.9523809523809524,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/103/1241/103-1241-0005.flac","LibriSpeech/103/1241/103-1241-0005.flac"
5456,"M",62043,"5456-62043-0020",15.26,15.26,0.0,43,0.8611111111111112,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/5456/62043/5456-62043-0020.flac","LibriSpeech/5456/62043/5456-62043-0020.flac"
6000,"F",86686,"6000-86686-0022",3.5550113378684807,3.5550113378684807,0.0,12,0.8333333333333334,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/6000/86686/6000-86686-0022.flac","LibriSpeech/6000/86686/6000-86686-0022.flac"
5561,"F",41616,"5561-41616-0038",8.843356009070295,7.575011337868481,1.268344671201814,28,0.8461538461538461,1,0,0,1,0,0,"LibriStutter/LibriStutter Audio/5561/41616/5561-41616-0038.flac","LibriSpeech/5561/41616/5561-41616-0038.flac"
625,"M",132112,"625-132112-0043",12.469886621315192,11.575011337868482,0.8948752834467104,36,0.8275862068965517,2,0,1,0,0,1,"LibriStutter/LibriStutter Audio/625/132112/625-132112-0043.flac","LibriSpeech/625/132112/625-132112-0043.flac"
1502,"F",122619,"1502-122619-0046",16.285850340136054,13.96,2.325850340136053,33,0.75,3,0,1,2,0,0,"LibriStutter/LibriStutter Audio/1502/122619/1502-122619-0046.flac","LibriSpeech/1502/122619/1502-122619-0046.flac"
7113,"F",86041,"7113-86041-0075",16.2184126984127,15.470022675736962,0.7483900226757374,41,0.918918918918919,3,0,1,0,0,2,"LibriStutter/LibriStutter Audio/7113/86041/7113-86041-0075.flac","LibriSpeech/7113/86041/7113-86041-0075.flac"
1963,"F",142393,"1963-142393-0045",15.07002267573696,15.07002267573696,0.0,39,0.9375,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/1963/142393/1963-142393-0045.flac","LibriSpeech/1963/142393/1963-142393-0045.flac"
625,"M",132118,"625-132118-0027",15.90249433106576,14.310022675736962,1.592471655328799,27,0.7916666666666666,3,0,2,0,0,1,"LibriStutter/LibriStutter Audio/625/132118/625-132118-0027.flac","LibriSpeech/625/132118/625-132118-0027.flac"
311,"M",124404,"311-124404-0011",16.440181405895693,11.445034013605442,4.995147392290251,34,0.9310344827586208,2,0,0,0,2,0,"LibriStutter/LibriStutter Audio/311/124404/311-124404-0011.flac","LibriSpeech/311/124404/311-124404-0011.flac"
2289,"M",152253,"2289-152253-0007",16.962312925170068,14.32,2.642312925170067,46,0.9375,3,0,2,1,0,0,"LibriStutter/LibriStutter Audio/2289/152253/2289-152253-0007.flac","LibriSpeech/2289/152253/2289-152253-0007.flac"
4788,"M",94904,"4788-94904-0008",18.828163265306124,15.44,3.388163265306124,46,0.9142857142857144,3,0,0,1,1,1,"LibriStutter/LibriStutter Audio/4788/94904/4788-94904-0008.flac","LibriSpeech/4788/94904/4788-94904-0008.flac"
1963,"F",142393,"1963-142393-0037",14.946303854875284,11.745034013605444,3.2012698412698413,32,0.7333333333333333,2,0,0,1,1,0,"LibriStutter/LibriStutter Audio/1963/142393/1963-142393-0037.flac","LibriSpeech/1963/142393/1963-142393-0037.flac"
2518,"M",154825,"2518-154825-0032",18.49773242630385,15.110022675736962,3.387709750566893,45,0.9428571428571428,3,0,2,1,0,0,"LibriStutter/LibriStutter Audio/2518/154825/2518-154825-0032.flac","LibriSpeech/2518/154825/2518-154825-0032.flac"
7067,"M",76048,"7067-76048-0026",17.782176870748298,14.15501133786848,3.627165532879818,41,0.9117647058823528,3,0,0,1,1,1,"LibriStutter/LibriStutter Audio/7067/76048/7067-76048-0026.flac","LibriSpeech/7067/76048/7067-76048-0026.flac"
4788,"M",91208,"4788-91208-0026",14.825034013605444,14.825034013605444,0.0,40,0.8787878787878788,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/4788/91208/4788-91208-0026.flac","LibriSpeech/4788/91208/4788-91208-0026.flac"
5393,"F",19218,"5393-19218-0018",8.98,7.94,1.04,18,0.9444444444444444,1,0,0,0,0,1,"LibriStutter/LibriStutter Audio/5393/19218/5393-19218-0018.flac","LibriSpeech/5393/19218/5393-19218-0018.flac"
2893,"M",139322,"2893-139322-0016",17.377142857142857,15.290022675736962,2.087120181405896,40,0.9375,3,0,1,0,1,1,"LibriStutter/LibriStutter Audio/2893/139322/2893-139322-0016.flac","LibriSpeech/2893/139322/2893-139322-0016.flac"
4137,"F",11702,"4137-11702-0060",11.249750566893423,9.11501133786848,2.1347392290249427,17,1.0,2,0,1,1,0,0,"LibriStutter/LibriStutter Audio/4137/11702/4137-11702-0060.flac","LibriSpeech/4137/11702/4137-11702-0060.flac"
1926,"F",147979,"1926-147979-0001",6.9,6.9,0.0,21,0.8,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/1926/147979/1926-147979-0001.flac","LibriSpeech/1926/147979/1926-147979-0001.flac"
2989,"F",138035,"2989-138035-0021",18.52743764172336,15.790022675736962,2.737414965986394,52,0.918918918918919,3,0,2,1,0,0,"LibriStutter/LibriStutter Audio/2989/138035/2989-138035-0021.flac","LibriSpeech/2989/138035/2989-138035-0021.flac"
7113,"F",86041,"7113-86041-0069",18.587528344671203,16.58,2.007528344671204,42,0.84375,3,0,1,2,0,0,"LibriStutter/LibriStutter Audio/7113/86041/7113-86041-0069.flac","LibriSpeech/7113/86041/7113-86041-0069.flac"
4137,"F",11702,"4137-11702-0005",18.260136054421768,16.45002267573696,1.810113378684808,44,0.8529411764705882,2,0,2,0,0,0,"LibriStutter/LibriStutter Audio/4137/11702/4137-11702-0005.flac","LibriSpeech/4137/11702/4137-11702-0005.flac"
103,"F",1241,"103-1241-0035",17.32761904761905,15.550022675736962,1.7775963718820869,54,0.8571428571428571,3,0,2,0,0,1,"LibriStutter/LibriStutter Audio/103/1241/103-1241-0035.flac","LibriSpeech/103/1241/103-1241-0035.flac"
5393,"F",19219,"5393-19219-0059",19.9924716553288,15.585034013605442,4.407437641723357,42,0.9142857142857144,3,0,2,0,1,0,"LibriStutter/LibriStutter Audio/5393/19219/5393-19219-0059.flac","LibriSpeech/5393/19219/5393-19219-0059.flac"
1088,"F",134315,"1088-134315-0034",15.865034013605442,15.865034013605442,0.0,51,0.8947368421052632,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/1088/134315/1088-134315-0034.flac","LibriSpeech/1088/134315/1088-134315-0034.flac"
3699,"M",19402,"3699-19402-0003",8.625034013605442,8.625034013605442,0.0,21,0.9444444444444444,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/3699/19402/3699-19402-0003.flac","LibriSpeech/3699/19402/3699-19402-0003.flac"
289,"F",121665,"289-121665-0024",16.663356009070295,14.165034013605442,2.498321995464853,39,0.9411764705882352,3,0,3,0,0,0,"LibriStutter/LibriStutter Audio/289/121665/289-121665-0024.flac","LibriSpeech/289/121665/289-121665-0024.flac"
198,"F",129977,"198-129977-0016",4.78,4.78,0.0,11,1.0,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/198/129977/198-129977-0016.flac","LibriSpeech/198/129977/198-129977-0016.flac"
625,"M",132118,"625-132118-0035",13.19532879818594,11.99002267573696,1.2053061224489792,23,0.8125,2,0,1,1,0,0,"LibriStutter/LibriStutter Audio/625/132118/625-132118-0035.flac","LibriSpeech/625/132118/625-132118-0035.flac"
412,"M",126975,"412-126975-0094",13.95501133786848,13.95501133786848,0.0,32,0.896551724137931,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/412/126975/412-126975-0094.flac","LibriSpeech/412/126975/412-126975-0094.flac"
625,"M",132112,"625-132112-0012",20.029297052154195,15.97501133786848,4.054285714285715,38,0.8387096774193549,3,0,0,2,1,0,"LibriStutter/LibriStutter Audio/625/132112/625-132112-0012.flac","LibriSpeech/625/132112/625-132112-0012.flac"
4137,"F",11702,"4137-11702-0004",12.84,12.84,0.0,39,0.8571428571428571,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/4137/11702/4137-11702-0004.flac","LibriSpeech/4137/11702/4137-11702-0004.flac"
2836,"F",5354,"2836-5354-0033",16.323537414965987,14.52,1.8035374149659875,47,0.95,3,0,1,1,0,1,"LibriStutter/LibriStutter Audio/2836/5354/2836-5354-0033.flac","LibriSpeech/2836/5354/2836-5354-0033.flac"
2007,"F",149877,"2007-149877-0025",8.79501133786848,8.79501133786848,0.0,20,0.9473684210526316,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/2007/149877/2007-149877-0025.flac","LibriSpeech/2007/149877/2007-149877-0025.flac"
445,"M",123860,"445-123860-0006",16.10920634920635,14.59501133786848,1.5141950113378684,42,0.8611111111111112,1,0,0,1,0,0,"LibriStutter/LibriStutter Audio/445/123860/445-123860-0006.flac","LibriSpeech/445/123860/445-123860-0006.flac"
1502,"F",122619,"1502-122619-0000",11.609614512471657,10.745034013605444,0.8645804988662125,26,0.782608695652174,2,0,2,0,0,0,"LibriStutter/LibriStutter Audio/1502/122619/1502-122619-0000.flac","LibriSpeech/1502/122619/1502-122619-0000.flac"
1502,"F",122619,"1502-122619-0081",5.929387755102041,5.450022675736961,0.4793650793650794,14,0.7692307692307693,1,0,1,0,0,0,"LibriStutter/LibriStutter Audio/1502/122619/1502-122619-0081.flac","LibriSpeech/1502/122619/1502-122619-0081.flac"
6925,"M",80680,"6925-80680-0008",18.18249433106576,15.42,2.762494331065758,57,0.9361702127659576,3,0,1,0,1,1,"LibriStutter/LibriStutter Audio/6925/80680/6925-80680-0008.flac","LibriSpeech/6925/80680/6925-80680-0008.flac"
1963,"F",147036,"1963-147036-0021",12.32,12.0,0.3200000000000003,36,0.8387096774193549,1,0,0,0,0,1,"LibriStutter/LibriStutter Audio/1963/147036/1963-147036-0021.flac","LibriSpeech/1963/147036/1963-147036-0021.flac"
6925,"M",80680,"6925-80680-0025",3.0250340136054423,3.0250340136054423,0.0,12,1.0,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/6925/80680/6925-80680-0025.flac","LibriSpeech/6925/80680/6925-80680-0025.flac"
1867,"M",148436,"1867-148436-0018",12.93501133786848,12.93501133786848,0.0,33,0.9,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/1867/148436/1867-148436-0018.flac","LibriSpeech/1867/148436/1867-148436-0018.flac"
1963,"F",142393,"1963-142393-0053",18.634149659863947,15.74,2.894149659863947,35,0.8,3,0,0,1,1,1,"LibriStutter/LibriStutter Audio/1963/142393/1963-142393-0053.flac","LibriSpeech/1963/142393/1963-142393-0053.flac"
1963,"F",142776,"1963-142776-0010",8.59873015873016,8.31501133786848,0.2837188208616794,22,1.0,1,0,1,0,0,0,"LibriStutter/LibriStutter Audio/1963/142776/1963-142776-0010.flac","LibriSpeech/1963/142776/1963-142776-0010.flac"
7067,"M",76047,"7067-76047-0025",19.07433106575964,15.09002267573696,3.984308390022676,43,0.9444444444444444,2,0,0,0,2,0,"LibriStutter/LibriStutter Audio/7067/76047/7067-76047-0025.flac","LibriSpeech/7067/76047/7067-76047-0025.flac"
3240,"M",131231,"3240-131231-0063",12.003038548752835,9.890022675736962,2.1130158730158737,35,0.8387096774193549,2,0,0,1,1,0,"LibriStutter/LibriStutter Audio/3240/131231/3240-131231-0063.flac","LibriSpeech/3240/131231/3240-131231-0063.flac"
2092,"F",145706,"2092-145706-0020",17.94371882086168,15.91002267573696,2.0336961451247184,47,0.9523809523809524,3,0,1,1,0,1,"LibriStutter/LibriStutter Audio/2092/145706/2092-145706-0020.flac","LibriSpeech/2092/145706/2092-145706-0020.flac"
2836,"F",5354,"2836-5354-0014",14.86888888888889,13.259954648526078,1.608934240362812,33,0.8928571428571429,3,0,2,0,0,1,"LibriStutter/LibriStutter Audio/2836/5354/2836-5354-0014.flac","LibriSpeech/2836/5354/2836-5354-0014.flac"
4137,"F",11701,"4137-11701-0020",4.930022675736962,4.930022675736962,0.0,9,1.0,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/4137/11701/4137-11701-0020.flac","LibriSpeech/4137/11701/4137-11701-0020.flac"
2836,"F",5355,"2836-5355-0040",15.478095238095236,13.72,1.7580952380952368,46,0.9230769230769232,3,0,0,2,0,1,"LibriStutter/LibriStutter Audio/2836/5355/2836-5355-0040.flac","LibriSpeech/2836/5355/2836-5355-0040.flac"
5678,"M",43302,"5678-43302-0008",17.119909297052153,13.57002267573696,3.549886621315192,40,0.8529411764705882,3,0,0,0,2,1,"LibriStutter/LibriStutter Audio/5678/43302/5678-43302-0008.flac","LibriSpeech/5678/43302/5678-43302-0008.flac"
