"speaker","speaker_gender","chapter","file","audio_length_stutter","audio_length_speech","audio_length_difference","transcription_length","transcription_similarity","stutter_count","interjection_count","repetition_sound_count","repetition_word_count","repetition_phrase_count","prolongation_count","file_path_stutter","file_path_speech"
5678,"M",43303,"5678-43303-0016",20.22390022675737,15.83501133786848,4.388888888888888,54,0.9111111111111112,2,0,0,1,1,0,"LibriStutter/LibriStutter Audio/5678/43303/5678-43303-0016.flac","LibriSpeech/5678/43303/5678-43303-0016.flac"
289,"F",121665,"289-121665-0021",11.75501133786848,11.43501133786848,0.3200000000000003,33,0.8571428571428571,1,0,0,0,0,1,"LibriStutter/LibriStutter Audio/289/121665/289-121665-0021.flac","LibriSpeech/289/121665/289-121665-0021.flac"
6437,"M",66173,"6437-66173-0027",15.290975056689344,14.575011337868482,0.715963718820861,45,0.9,3,0,1,0,0,2,"LibriStutter/LibriStutter Audio/6437/66173/6437-66173-0027.flac","LibriSpeech/6437/66173/6437-66173-0027.flac"
7067,"M",76047,"7067-76047-0036",17.13764172335601,14.605034013605442,2.5326077097505664,44,0.935483870967742,1,0,0,0,1,0,"LibriStutter/LibriStutter Audio/7067/76047/7067-76047-0036.flac","LibriSpeech/7067/76047/7067-76047-0036.flac"
4137,"F",11702,"4137-11702-0045",19.49990929705216,15.77002267573696,3.7298866213151953,48,0.951219512195122,3,0,0,2,1,0,"LibriStutter/LibriStutter Audio/4137/11702/4137-11702-0045.flac","LibriSpeech/4137/11702/4137-11702-0045.flac"
2007,"F",132570,"2007-132570-0018",17.83641723356009,14.75501133786848,3.08140589569161,43,0.9142857142857144,2,0,0,0,1,1,"LibriStutter/LibriStutter Audio/2007/132570/2007-132570-0018.flac","LibriSpeech/2007/132570/2007-132570-0018.flac"
2989,"F",138028,"2989-138028-0036",17.63138321995465,15.73501133786848,1.8963718820861697,43,0.9310344827586208,2,0,0,1,1,0,"LibriStutter/LibriStutter Audio/2989/138028/2989-138028-0036.flac","LibriSpeech/2989/138028/2989-138028-0036.flac"
1867,"M",154071,"1867-154071-0001",15.855827664399094,15.25501133786848,0.6008163265306123,50,0.8888888888888888,2,0,0,1,0,1,"LibriStutter/LibriStutter Audio/1867/154071/1867-154071-0001.flac","LibriSpeech/1867/154071/1867-154071-0001.flac"
3699,"M",19401,"3699-19401-0022",13.68,13.68,0.0,35,0.8235294117647058,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/3699/19401/3699-19401-0022.flac","LibriSpeech/3699/19401/3699-19401-0022.flac"
6925,"M",80680,"6925-80680-0078",18.121315192743765,15.085034013605442,3.036281179138322,49,0.9285714285714286,1,0,0,0,1,0,"LibriStutter/LibriStutter Audio/6925/80680/6925-80680-0078.flac","LibriSpeech/6925/80680/6925-80680-0078.flac"
2989,"F",138035,"2989-138035-0030",13.14657596371882,10.105034013605442,3.0415419501133787,32,0.8275862068965517,2,0,1,0,1,0,"LibriStutter/LibriStutter Audio/2989/138035/2989-138035-0030.flac","LibriSpeech/2989/138035/2989-138035-0030.flac"
412,"M",126975,"412-126975-0074",17.54503401360544,15.38503401360544,2.16,29,0.8846153846153846,3,0,0,0,0,3,"LibriStutter/LibriStutter Audio/412/126975/412-126975-0074.flac","LibriSpeech/412/126975/412-126975-0074.flac"
5393,"F",19218,"5393-19218-0056",16.478548752834467,14.62,1.8585487528344675,48,0.9230769230769232,3,0,0,3,0,0,"LibriStutter/LibriStutter Audio/5393/19218/5393-19218-0056.flac","LibriSpeech/5393/19218/5393-19218-0056.flac"
289,"F",121665,"289-121665-0040",16.660181405895692,15.81501133786848,0.8451700680272118,45,0.7567567567567568,1,0,1,0,0,0,"LibriStutter/LibriStutter Audio/289/121665/289-121665-0040.flac","LibriSpeech/289/121665/289-121665-0040.flac"
445,"M",123857,"445-123857-0009",13.956054421768709,9.28,4.676054421768708,21,1.0,2,0,0,1,1,0,"LibriStutter/LibriStutter Audio/445/123857/445-123857-0009.flac","LibriSpeech/445/123857/445-123857-0009.flac"
2092,"F",145706,"2092-145706-0006",18.892244897959184,14.86,4.032244897959185,39,0.9117647058823528,3,0,1,1,1,0,"LibriStutter/LibriStutter Audio/2092/145706/2092-145706-0006.flac","LibriSpeech/2092/145706/2092-145706-0006.flac"
5561,"F",41616,"5561-41616-0021",12.945170068027211,10.94,2.005170068027212,32,0.8888888888888888,2,0,1,0,1,0,"LibriStutter/LibriStutter Audio/5561/41616/5561-41616-0021.flac","LibriSpeech/5561/41616/5561-41616-0021.flac"
6000,"F",55211,"6000-55211-0027",13.442947845804987,13.11501133786848,0.3279365079365082,36,0.8181818181818182,1,0,1,0,0,0,"LibriStutter/LibriStutter Audio/6000/55211/6000-55211-0027.flac","LibriSpeech/6000/55211/6000-55211-0027.flac"
1334,"M",135589,"1334-135589-0106",18.40240362811792,14.82,3.582403628117913,32,1.0,3,0,0,1,2,0,"LibriStutter/LibriStutter Audio/1334/135589/1334-135589-0106.flac","LibriSpeech/1334/135589/1334-135589-0106.flac"
445,"M",123857,"445-123857-0000",13.84063492063492,11.505034013605442,2.3356009070294785,26,0.7142857142857143,2,0,0,0,1,1,"LibriStutter/LibriStutter Audio/445/123857/445-123857-0000.flac","LibriSpeech/445/123857/445-123857-0000.flac"
5678,"M",43301,"5678-43301-0026",15.61265306122449,14.450022675736962,1.1626303854875282,44,0.9142857142857144,1,0,1,0,0,0,"LibriStutter/LibriStutter Audio/5678/43301/5678-43301-0026.flac","LibriSpeech/5678/43301/5678-43301-0026.flac"
2893,"M",139322,"2893-139322-0048",21.7730612244898,13.66,8.113061224489797,37,0.8928571428571429,3,0,1,0,2,0,"LibriStutter/LibriStutter Audio/2893/139322/2893-139322-0048.flac","LibriSpeech/2893/139322/2893-139322-0048.flac"
2007,"F",149877,"2007-149877-0043",14.23814058956916,13.76,0.4781405895691613,35,0.9310344827586208,1,0,1,0,0,0,"LibriStutter/LibriStutter Audio/2007/149877/2007-149877-0043.flac","LibriSpeech/2007/149877/2007-149877-0043.flac"
412,"M",126975,"412-126975-0071",16.963990929705215,15.38,1.5839909297052142,30,0.8275862068965517,3,0,2,0,0,1,"LibriStutter/LibriStutter Audio/412/126975/412-126975-0071.flac","LibriSpeech/412/126975/412-126975-0071.flac"
1926,"F",143879,"1926-143879-0044",10.390022675736962,10.15002267573696,0.2400000000000002,32,0.8333333333333334,1,0,0,0,0,1,"LibriStutter/LibriStutter Audio/1926/143879/1926-143879-0044.flac","LibriSpeech/1926/143879/1926-143879-0044.flac"
103,"F",1240,"103-1240-0001",19.13877551020408,15.945034013605442,3.193741496598639,53,0.8636363636363636,3,0,1,0,1,1,"LibriStutter/LibriStutter Audio/103/1240/103-1240-0001.flac","LibriSpeech/103/1240/103-1240-0001.flac"
1867,"M",154071,"1867-154071-0008",14.152607709750567,11.92,2.2326077097505674,40,0.9117647058823528,1,0,0,0,1,0,"LibriStutter/LibriStutter Audio/1867/154071/1867-154071-0008.flac","LibriSpeech/1867/154071/1867-154071-0008.flac"
4853,"F",29413,"4853-29413-0011",11.72517006802721,10.54503401360544,1.1801360544217694,27,1.0,2,0,2,0,0,0,"LibriStutter/LibriStutter Audio/4853/29413/4853-29413-0011.flac","LibriSpeech/4853/29413/4853-29413-0011.flac"
1963,"F",147036,"1963-147036-0019",18.240362811791385,15.0,3.240362811791382,49,0.8611111111111112,3,0,1,0,1,1,"LibriStutter/LibriStutter Audio/1963/147036/1963-147036-0019.flac","LibriSpeech/1963/147036/1963-147036-0019.flac"
5390,"M",30102,"5390-30102-0019",16.52,16.28,0.2399999999999984,43,1.0,1,0,0,0,0,1,"LibriStutter/LibriStutter Audio/5390/30102/5390-30102-0019.flac","LibriSpeech/5390/30102/5390-30102-0019.flac"
5678,"M",43302,"5678-43302-0028",17.50358276643991,15.785034013605442,1.718548752834467,43,0.8974358974358975,3,0,0,0,1,2,"LibriStutter/LibriStutter Audio/5678/43302/5678-43302-0028.flac","LibriSpeech/5678/43302/5678-43302-0028.flac"
5561,"F",41615,"5561-41615-0004",12.47278911564626,10.36,2.11278911564626,38,0.9411764705882352,2,0,1,0,1,0,"LibriStutter/LibriStutter Audio/5561/41615/5561-41615-0004.flac","LibriSpeech/5561/41615/5561-41615-0004.flac"
2518,"M",154825,"2518-154825-0010",16.05732426303855,14.85002267573696,1.207301587301588,41,0.9428571428571428,2,0,0,1,0,1,"LibriStutter/LibriStutter Audio/2518/154825/2518-154825-0010.flac","LibriSpeech/2518/154825/2518-154825-0010.flac"
1926,"F",147979,"1926-147979-0049",2.790022675736961,2.790022675736961,0.0,5,0.8,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/1926/147979/1926-147979-0049.flac","LibriSpeech/1926/147979/1926-147979-0049.flac"
1334,"M",135589,"1334-135589-0092",17.72530612244898,15.310022675736962,2.415283446712019,43,0.967741935483871,2,0,1,1,0,0,"LibriStutter/LibriStutter Audio/1334/135589/1334-135589-0092.flac","LibriSpeech/1334/135589/1334-135589-0092.flac"
103,"F",1241,"103-1241-0014",17.904126984126986,15.130022675736962,2.774104308390024,43,0.8,3,0,1,1,0,1,"LibriStutter/LibriStutter Audio/103/1241/103-1241-0014.flac","LibriSpeech/103/1241/103-1241-0014.flac"
5393,"F",19219,"5393-19219-0058",18.157233560090702,16.38503401360544,1.7721995464852611,43,0.918918918918919,2,0,0,2,0,0,"LibriStutter/LibriStutter Audio/5393/19219/5393-19219-0058.flac","LibriSpeech/5393/19219/5393-19219-0058.flac"
5678,"M",43301,"5678-43301-0025",17.973968253968255,15.38503401360544,2.588934240362814,49,0.8947368421052632,3,0,1,1,1,0,"LibriStutter/LibriStutter Audio/5678/43301/5678-43301-0025.flac","LibriSpeech/5678/43301/5678-43301-0025.flac"
7113,"F",86041,"7113-86041-0064",13.025034013605442,11.985034013605445,1.0399999999999991,36,0.7666666666666667,2,0,0,0,0,2,"LibriStutter/LibriStutter Audio/7113/86041/7113-86041-0064.flac","LibriSpeech/7113/86041/7113-86041-0064.flac"
5393,"F",19218,"5393-19218-0054",14.825034013605444,14.425034013605442,0.4000000000000003,44,0.8787878787878788,1,0,0,0,0,1,"LibriStutter/LibriStutter Audio/5393/19218/5393-19218-0054.flac","LibriSpeech/5393/19218/5393-19218-0054.flac"
311,"M",124404,"311-124404-0111",8.145034013605443,8.145034013605443,0.0,28,0.92,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/311/124404/311-124404-0111.flac","LibriSpeech/311/124404/311-124404-0111.flac"
2289,"M",152253,"2289-152253-0010",4.525034013605442,4.525034013605442,0.0,11,0.9,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/2289/152253/2289-152253-0010.flac","LibriSpeech/2289/152253/2289-152253-0010.flac"
311,"M",124404,"311-124404-0087",14.168979591836734,12.33002267573696,1.8389569160997727,35,0.7931034482758621,2,0,0,1,1,0,"LibriStutter/LibriStutter Audio/311/124404/311-124404-0087.flac","LibriSpeech/311/124404/311-124404-0087.flac"
6437,"M",66173,"6437-66173-0058",19.897006802721087,16.25501133786848,3.641995464852606,45,0.9230769230769232,3,0,1,0,1,1,"LibriStutter/LibriStutter Audio/6437/66173/6437-66173-0058.flac","LibriSpeech/6437/66173/6437-66173-0058.flac"
2989,"F",138035,"2989-138035-0034",15.030022675736962,15.030022675736962,0.0,47,0.918918918918919,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/2989/138035/2989-138035-0034.flac","LibriSpeech/2989/138035/2989-138035-0034.flac"
2436,"M",2476,"2436-2476-0007",16.726984126984128,15.005034013605442,1.7219501133786856,47,0.8461538461538461,3,0,0,0,1,2,"LibriStutter/LibriStutter Audio/2436/2476/2436-2476-0007.flac","LibriSpeech/2436/2476/2436-2476-0007.flac"
7067,"M",76048,"7067-76048-0057",20.93174603174603,15.725034013605445,5.206712018140587,52,0.9047619047619048,3,0,0,0,2,1,"LibriStutter/LibriStutter Audio/7067/76048/7067-76048-0057.flac","LibriSpeech/7067/76048/7067-76048-0057.flac"
4137,"F",11702,"4137-11702-0055",16.747755102040816,15.495011337868482,1.252743764172335,31,0.7333333333333333,3,0,1,0,0,2,"LibriStutter/LibriStutter Audio/4137/11702/4137-11702-0055.flac","LibriSpeech/4137/11702/4137-11702-0055.flac"
2289,"M",152257,"2289-152257-0004",8.124353741496599,6.735011337868481,1.3893424036281177,21,0.9473684210526316,1,0,0,0,1,0,"LibriStutter/LibriStutter Audio/2289/152257/2289-152257-0004.flac","LibriSpeech/2289/152257/2289-152257-0004.flac"
2289,"M",152253,"2289-152253-0007",16.962312925170068,14.32,2.642312925170067,46,0.9375,3,0,2,1,0,0,"LibriStutter/LibriStutter Audio/2289/152253/2289-152253-0007.flac","LibriSpeech/2289/152253/2289-152253-0007.flac"
4018,"M",107312,"4018-107312-0008",18.03918367346939,13.93501133786848,4.104172335600907,35,0.967741935483871,3,0,0,0,1,2,"LibriStutter/LibriStutter Audio/4018/107312/4018-107312-0008.flac","LibriSpeech/4018/107312/4018-107312-0008.flac"
2989,"F",138028,"2989-138028-0003",17.878503401360543,15.23002267573696,2.648480725623582,45,0.8888888888888888,3,0,0,0,1,2,"LibriStutter/LibriStutter Audio/2989/138028/2989-138028-0003.flac","LibriSpeech/2989/138028/2989-138028-0003.flac"
198,"F",126831,"198-126831-0037",8.48766439909297,7.930022675736962,0.5576417233560091,28,0.782608695652174,1,0,1,0,0,0,"LibriStutter/LibriStutter Audio/198/126831/198-126831-0037.flac","LibriSpeech/198/126831/198-126831-0037.flac"
3699,"M",19401,"3699-19401-0008",13.525396825396824,11.075011337868482,2.450385487528344,24,0.8260869565217391,2,0,1,0,1,0,"LibriStutter/LibriStutter Audio/3699/19401/3699-19401-0008.flac","LibriSpeech/3699/19401/3699-19401-0008.flac"
1963,"F",142776,"1963-142776-0023",14.801950113378684,13.15002267573696,1.6519274376417226,27,0.9523809523809524,3,0,0,1,0,2,"LibriStutter/LibriStutter Audio/1963/142776/1963-142776-0023.flac","LibriSpeech/1963/142776/1963-142776-0023.flac"
1743,"M",142913,"1743-142913-0012",11.6,11.52,0.08,38,0.8181818181818182,1,0,0,0,0,1,"LibriStutter/LibriStutter Audio/1743/142913/1743-142913-0012.flac","LibriSpeech/1743/142913/1743-142913-0012.flac"
4788,"M",91208,"4788-91208-0017",16.030158730158732,13.39501133786848,2.635147392290252,31,0.9583333333333334,3,0,1,0,1,1,"LibriStutter/LibriStutter Audio/4788/91208/4788-91208-0017.flac","LibriSpeech/4788/91208/4788-91208-0017.flac"
1743,"M",142914,"1743-142914-0023",18.013696145124715,14.62,3.393696145124716,41,0.7837837837837838,3,0,0,1,1,1,"LibriStutter/LibriStutter Audio/1743/142914/1743-142914-0023.flac","LibriSpeech/1743/142914/1743-142914-0023.flac"
4137,"F",11702,"4137-11702-0008",9.008616780045353,8.070022675736961,0.9385941043083896,21,0.8947368421052632,1,0,0,1,0,0,"LibriStutter/LibriStutter Audio/4137/11702/4137-11702-0008.flac","LibriSpeech/4137/11702/4137-11702-0008.flac"
2989,"F",138035,"2989-138035-0017",12.310022675736962,12.310022675736962,0.0,48,0.8571428571428571,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/2989/138035/2989-138035-0017.flac","LibriSpeech/2989/138035/2989-138035-0017.flac"
4853,"F",27670,"4853-27670-0020",17.830521541950112,13.705034013605442,4.125487528344671,41,0.84375,3,0,0,2,1,0,"LibriStutter/LibriStutter Audio/4853/27670/4853-27670-0020.flac","LibriSpeech/4853/27670/4853-27670-0020.flac"
6437,"M",66173,"6437-66173-0055",14.051473922902494,13.06,0.9914739229024933,41,0.9375,3,0,1,0,0,2,"LibriStutter/LibriStutter Audio/6437/66173/6437-66173-0055.flac","LibriSpeech/6437/66173/6437-66173-0055.flac"
1334,"M",135589,"1334-135589-0105",15.310022675736962,15.310022675736962,0.0,38,0.9655172413793104,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/1334/135589/1334-135589-0105.flac","LibriSpeech/1334/135589/1334-135589-0105.flac"
7780,"F",274562,"7780-274562-0032",8.353741496598639,7.92,0.433741496598639,16,1.0,1,0,1,0,0,0,"LibriStutter/LibriStutter Audio/7780/274562/7780-274562-0032.flac","LibriSpeech/7780/274562/7780-274562-0032.flac"
1963,"F",142776,"1963-142776-0022",9.227392290249432,8.2,1.027392290249434,16,0.875,1,0,0,1,0,0,"LibriStutter/LibriStutter Audio/1963/142776/1963-142776-0022.flac","LibriSpeech/1963/142776/1963-142776-0022.flac"
2092,"F",145709,"2092-145709-0010",13.903945578231292,13.585034013605442,0.31891156462585,33,0.9629629629629628,1,0,1,0,0,0,"LibriStutter/LibriStutter Audio/2092/145709/2092-145709-0010.flac","LibriSpeech/2092/145709/2092-145709-0010.flac"
5393,"F",19218,"5393-19218-0024",21.064807256235827,15.61501133786848,5.449795918367347,41,0.7027027027027027,3,0,0,1,1,1,"LibriStutter/LibriStutter Audio/5393/19218/5393-19218-0024.flac","LibriSpeech/5393/19218/5393-19218-0024.flac"
5678,"M",43301,"5678-43301-0022",17.22,17.22,0.0,50,0.9230769230769232,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/5678/43301/5678-43301-0022.flac","LibriSpeech/5678/43301/5678-43301-0022.flac"
2952,"M",410,"2952-410-0059",15.805034013605445,15.805034013605445,0.0,59,0.9111111111111112,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/2952/410/2952-410-0059.flac","LibriSpeech/2952/410/2952-410-0059.flac"
2436,"M",2481,"2436-2481-0022",19.063537414965985,15.56,3.503537414965985,41,0.9696969696969696,3,0,1,0,2,0,"LibriStutter/LibriStutter Audio/2436/2481/2436-2481-0022.flac","LibriSpeech/2436/2481/2436-2481-0022.flac"
3699,"M",19402,"3699-19402-0014",14.53501133786848,14.53501133786848,0.0,35,0.8064516129032258,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/3699/19402/3699-19402-0014.flac","LibriSpeech/3699/19402/3699-19402-0014.flac"
2007,"F",132570,"2007-132570-0025",16.22503401360544,16.22503401360544,0.0,52,0.8409090909090909,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/2007/132570/2007-132570-0025.flac","LibriSpeech/2007/132570/2007-132570-0025.flac"
6925,"M",80680,"6925-80680-0071",12.18,10.7,1.4800000000000004,38,0.8620689655172413,2,0,1,0,0,1,"LibriStutter/LibriStutter Audio/6925/80680/6925-80680-0071.flac","LibriSpeech/6925/80680/6925-80680-0071.flac"
1963,"F",142776,"1963-142776-0019",9.047528344671202,8.095011337868481,0.9525170068027204,25,0.9473684210526316,1,0,0,1,0,0,"LibriStutter/LibriStutter Audio/1963/142776/1963-142776-0019.flac","LibriSpeech/1963/142776/1963-142776-0019.flac"
4853,"F",27671,"4853-27671-0036",13.515374149659864,11.425034013605442,2.0903401360544223,30,0.8695652173913043,2,0,1,1,0,0,"LibriStutter/LibriStutter Audio/4853/27671/4853-27671-0036.flac","LibriSpeech/4853/27671/4853-27671-0036.flac"
2289,"M",152258,"2289-152258-0006",2.9450340136054423,2.9450340136054423,0.0,9,0.875,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/2289/152258/2289-152258-0006.flac","LibriSpeech/2289/152258/2289-152258-0006.flac"
7113,"F",86041,"7113-86041-0103",13.6934693877551,10.905034013605444,2.7884353741496586,28,0.8260869565217391,2,0,0,0,1,1,"LibriStutter/LibriStutter Audio/7113/86041/7113-86041-0103.flac","LibriSpeech/7113/86041/7113-86041-0103.flac"
1926,"F",147979,"1926-147979-0017",14.35002267573696,14.35002267573696,0.0,42,0.95,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/1926/147979/1926-147979-0017.flac","LibriSpeech/1926/147979/1926-147979-0017.flac"
198,"F",126831,"198-126831-0002",14.22,14.22,0.0,36,0.935483870967742,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/198/126831/198-126831-0002.flac","LibriSpeech/198/126831/198-126831-0002.flac"
198,"F",129977,"198-129977-0011",19.29233560090703,15.790022675736962,3.5023129251700684,42,0.7142857142857143,3,0,1,0,1,1,"LibriStutter/LibriStutter Audio/198/129977/198-129977-0011.flac","LibriSpeech/198/129977/198-129977-0011.flac"
2893,"M",139322,"2893-139322-0032",18.56095238095238,16.0,2.56095238095238,37,0.935483870967742,1,0,0,0,1,0,"LibriStutter/LibriStutter Audio/2893/139322/2893-139322-0032.flac","LibriSpeech/2893/139322/2893-139322-0032.flac"
2952,"M",408,"2952-408-0008",10.34190476190476,9.890022675736962,0.4518820861677994,39,1.0,1,0,1,0,0,0,"LibriStutter/LibriStutter Audio/2952/408/2952-408-0008.flac","LibriSpeech/2952/408/2952-408-0008.flac"
5561,"F",41616,"5561-41616-0012",11.705034013605442,11.705034013605442,0.0,42,0.7837837837837838,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/5561/41616/5561-41616-0012.flac","LibriSpeech/5561/41616/5561-41616-0012.flac"
1926,"F",143879,"1926-143879-0021",7.125034013605442,7.125034013605442,0.0,22,0.8181818181818182,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/1926/143879/1926-143879-0021.flac","LibriSpeech/1926/143879/1926-143879-0021.flac"
1743,"M",142913,"1743-142913-0007",11.89501133786848,11.89501133786848,0.0,34,0.9,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/1743/142913/1743-142913-0007.flac","LibriSpeech/1743/142913/1743-142913-0007.flac"
2836,"F",5354,"2836-5354-0008",20.834149659863947,15.59002267573696,5.244126984126986,39,0.9428571428571428,3,0,0,2,1,0,"LibriStutter/LibriStutter Audio/2836/5354/2836-5354-0008.flac","LibriSpeech/2836/5354/2836-5354-0008.flac"
1867,"M",154075,"1867-154075-0042",11.871156462585034,11.31501133786848,0.5561451247165543,28,0.8333333333333334,2,0,1,0,0,1,"LibriStutter/LibriStutter Audio/1867/154075/1867-154075-0042.flac","LibriSpeech/1867/154075/1867-154075-0042.flac"
2836,"F",5355,"2836-5355-0042",16.46480725623583,14.52,1.9448072562358296,38,0.9117647058823528,3,0,1,1,1,0,"LibriStutter/LibriStutter Audio/2836/5355/2836-5355-0042.flac","LibriSpeech/2836/5355/2836-5355-0042.flac"
3699,"M",19402,"3699-19402-0030",16.717233560090705,12.95501133786848,3.762222222222224,27,0.84,3,0,0,1,1,1,"LibriStutter/LibriStutter Audio/3699/19402/3699-19402-0030.flac","LibriSpeech/3699/19402/3699-19402-0030.flac"
5456,"M",62014,"5456-62014-0000",16.143537414965987,15.24,0.9035374149659868,42,0.9230769230769232,3,0,1,0,0,2,"LibriStutter/LibriStutter Audio/5456/62014/5456-62014-0000.flac","LibriSpeech/5456/62014/5456-62014-0000.flac"
6925,"M",80680,"6925-80680-0073",18.379274376417232,14.49002267573696,3.889251700680271,52,0.8536585365853658,3,0,1,1,1,0,"LibriStutter/LibriStutter Audio/6925/80680/6925-80680-0073.flac","LibriSpeech/6925/80680/6925-80680-0073.flac"
2007,"F",149877,"2007-149877-0017",17.33238095238095,15.130022675736962,2.2023582766439898,43,0.9722222222222222,3,0,0,0,1,2,"LibriStutter/LibriStutter Audio/2007/149877/2007-149877-0017.flac","LibriSpeech/2007/149877/2007-149877-0017.flac"
5561,"F",41616,"5561-41616-0002",15.275283446712018,12.2,3.075283446712019,44,0.8378378378378378,1,0,0,0,1,0,"LibriStutter/LibriStutter Audio/5561/41616/5561-41616-0002.flac","LibriSpeech/5561/41616/5561-41616-0002.flac"
2952,"M",410,"2952-410-0053",20.160589569161,15.73501133786848,4.425578231292517,49,0.8717948717948718,3,0,0,1,1,1,"LibriStutter/LibriStutter Audio/2952/410/2952-410-0053.flac","LibriSpeech/2952/410/2952-410-0053.flac"
1743,"M",142913,"1743-142913-0030",18.0178231292517,14.145034013605445,3.872789115646256,46,0.8837209302325582,3,0,1,1,1,0,"LibriStutter/LibriStutter Audio/1743/142913/1743-142913-0030.flac","LibriSpeech/1743/142913/1743-142913-0030.flac"
5561,"F",41615,"5561-41615-0032",11.946167800453514,10.73501133786848,1.2111564625850342,38,0.8125,1,0,0,0,1,0,"LibriStutter/LibriStutter Audio/5561/41615/5561-41615-0032.flac","LibriSpeech/5561/41615/5561-41615-0032.flac"
4137,"F",11702,"4137-11702-0028",7.504172335600907,6.465034013605442,1.0391383219954644,22,0.8461538461538461,1,0,0,0,1,0,"LibriStutter/LibriStutter Audio/4137/11702/4137-11702-0028.flac","LibriSpeech/4137/11702/4137-11702-0028.flac"
1926,"F",147987,"1926-147987-0028",14.22,14.22,0.0,47,1.0,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/1926/147987/1926-147987-0028.flac","LibriSpeech/1926/147987/1926-147987-0028.flac"
1088,"F",134315,"1088-134315-0057",13.525034013605442,13.525034013605442,0.0,45,0.9375,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/1088/134315/1088-134315-0057.flac","LibriSpeech/1088/134315/1088-134315-0057.flac"
4853,"F",29413,"4853-29413-0005",16.23922902494331,14.945034013605442,1.2941950113378675,38,1.0,1,0,0,1,0,0,"LibriStutter/LibriStutter Audio/4853/29413/4853-29413-0005.flac","LibriSpeech/4853/29413/4853-29413-0005.flac"
1926,"F",147979,"1926-147979-0043",18.10621315192744,15.74,2.366213151927438,50,0.7948717948717948,3,0,1,1,0,1,"LibriStutter/LibriStutter Audio/1926/147979/1926-147979-0043.flac","LibriSpeech/1926/147979/1926-147979-0043.flac"
6000,"F",55211,"6000-55211-0041",16.737052154195013,14.53501133786848,2.202040816326532,35,0.8620689655172413,2,0,0,0,1,1,"LibriStutter/LibriStutter Audio/6000/55211/6000-55211-0041.flac","LibriSpeech/6000/55211/6000-55211-0041.flac"
2092,"F",145709,"2092-145709-0004",20.07201814058957,14.810022675736962,5.261995464852609,36,0.935483870967742,3,0,1,1,1,0,"LibriStutter/LibriStutter Audio/2092/145709/2092-145709-0004.flac","LibriSpeech/2092/145709/2092-145709-0004.flac"
7780,"F",274562,"7780-274562-0057",14.0,14.0,0.0,32,0.9629629629629628,0,0,0,0,0,0,"LibriStutter/LibriStutter Audio/7780/274562/7780-274562-0057.flac","LibriSpeech/7780/274562/7780-274562-0057.flac"
198,"F",129977,"198-129977-0026",12.524172335600907,10.77501133786848,1.7491609977324265,37,0.8387096774193549,2,0,2,0,0,0,"LibriStutter/LibriStutter Audio/198/129977/198-129977-0026.flac","LibriSpeech/198/129977/198-129977-0026.flac"
4137,"F",11701,"4137-11701-0046",17.4340589569161,13.99002267573696,3.444036281179139,40,0.9696969696969696,3,0,2,1,0,0,"LibriStutter/LibriStutter Audio/4137/11701/4137-11701-0046.flac","LibriSpeech/4137/11701/4137-11701-0046.flac"
5393,"F",19218,"5393-19218-0002",13.177142857142858,12.16,1.0171428571428578,34,0.7333333333333333,1,0,1,0,0,0,"LibriStutter/LibriStutter Audio/5393/19218/5393-19218-0002.flac","LibriSpeech/5393/19218/5393-19218-0002.flac"
4137,"F",11702,"4137-11702-0042",17.880861678004536,14.52,3.360861678004536,45,0.9722222222222222,3,0,1,0,1,1,"LibriStutter/LibriStutter Audio/4137/11702/4137-11702-0042.flac","LibriSpeech/4137/11702/4137-11702-0042.flac"
7780,"F",274562,"7780-274562-0076",20.17800453514739,15.8,4.37800453514739,33,1.0,3,0,0,2,1,0,"LibriStutter/LibriStutter Audio/7780/274562/7780-274562-0076.flac","LibriSpeech/7780/274562/7780-274562-0076.flac"
2289,"M",152258,"2289-152258-0025",8.605034013605442,8.285034013605442,0.3200000000000003,24,0.8095238095238095,1,0,0,0,0,1,"LibriStutter/LibriStutter Audio/2289/152258/2289-152258-0025.flac","LibriSpeech/2289/152258/2289-152258-0025.flac"
1743,"M",142913,"1743-142913-0023",17.33687074829932,14.83002267573696,2.5068480725623576,37,0.8125,3,0,1,0,1,1,"LibriStutter/LibriStutter Audio/1743/142913/1743-142913-0023.flac","LibriSpeech/1743/142913/1743-142913-0023.flac"
